QQNO,system,animal_type,breed,age,live_weight_LW,mature_weight_MW,weight_gain_WG,milk_yield,milk_fat,kg_FPCM_year,Cfi,Ca,Cp,C,dig_energy,Ym,NEm,NEa,NEl,NEp,NEg,REM,REG,GE,EntFerm kgCH4,ASH,VS,bo,mms_pasture,mms_spread,mms_drylot,mms_solidstore,mms_composted,mms_liquid,mms_biogas,mms_burn,MMS%sold,MCFpasture,MCFspread,MCFdrylot,MCFsolidstore,MCFcomposted,MCFliquid,MCFbiogas,MCFburn,MCFsold,Sum of MCF*MMS,MMCH4EF,CP%,N_intake,N_retention,Nex,EF3pasture dep,EF3spread,EF3drylot,EF3solidstore,EF3composted,EF3liquid,EF3biogas,EF3burn,EF3sold,Fracgas/100pasture dep,Fracgas/100spread,Fracgas/100drylot,Fracgas/100solidstore,Fracgas/100composted,Fracgas/100liquid,Fracgas/100biogas,Fracgas/100burn,Fracgas/100sold,Fracleach/100pasture dep,Fracleach/100spread,Fracleach/100drylot,Fracleach/100solidstore,Fracleach/100composted,Fracleach/100liquid,Fracleach/100biogas,Fracleach/100burn,Fracleach/100sold,N2O_direct (kgN2O),EF4,N_volat (kgN2O),EF5,N_leach kgN2O,feed_kgCO2,feed transport_kgCO2,% of year present,EntFerm_kgCO2e,MMCH4_kgCO2e,N2O_direct_kgCO2e,N_volat_kgCO2e,Nleach_kgCO2e,feed_kgCO2,feed_transport_kgCO2,On-farm total kgCO2e,ann FPCM adjusted
10,3,5,5,48,257.337226,348.7317615,0,1.402344944,4,517.2815773,0.370219178,0.203826887,0.076512456,0.8,59.71848273,6.5,23.78679193,4.84838774,4.305198979,1.819985859,0,0.493459517,0.276228024,117.9570838,50.28808289,0.08,2.604581654,0.17,0.9,0,0.1,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,1.624223631,9.27919549,0.094920051,0.007253508,34.39451494,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.08097047,0.01,0.108097047,0.0075,0.122,62.83296622,0,1,1257.202072,40.60559077,322.1291999,32.21291999,36.23953499,62.83296622,0,1751.222284,517.2815773
10,3,6,8,24,350.5843313,348.7317615,0,1.676276094,4,618.3262865,0.386,0.211205659,0,0.8,59.83995297,6.5,31.27387395,6.605219152,5.146167609,0,0,0.493989371,0.277062477,145.550822,62.05199015,0.08,3.205056181,0.17,0.9,0,0.1,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,1.998681047,9.593871916,0.121096667,0.008670394,43.81704967,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.377107275,0.01,0.137710728,0.0075,0.155,62.83296622,0,1,1551.299754,49.96702617,410.377968,41.0377968,46.1675214,62.83296622,0,2161.683032,618.3262865
10,3,9,8,24,250.2687149,348.7317615,0.26005656,0,0,0,0.322,0.232723639,0,0.8,59.65832605,6.5,20.26099617,4.71521275,0,0,4.631967569,0.493195935,0.275812998,113.0360654,48.19012852,0.08,2.499312568,0.135,0.9,0,0.1,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,1.237693949,9.14591933,0.089653657,0.005941188,32.52916794,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.022345278,0.01,0.102234528,0.0075,0.115,62.83296622,0,1,1204.753213,30.94234874,304.6588929,30.46588929,34.27412545,62.83296622,0,1667.927435,0
10,3,1,7,60,393.8940962,483.2014829,0,0,0,0,0.37,0.226849524,0,1.2,59.80735719,6.5,32.71420175,7.421201109,0,0,0,0.4938475,0.276839026,135.8877023,57.93235825,0.08,2.994481167,0.135,0.9,0,0.1,0,0,0,0,0,0,0.015,0,0.015,0,0,0,0,0,0,0.015,1.482908248,9.502641416,0.111981971,0,40.87341955,0.02,0,0.02,0,0,0,0,0,0,0.2,0,0.2,0,0,0,0,0,0,0.3,0,0.3,0,0,0,0,0,0,1.284593186,0.01,0.128459319,0.0075,0.145,62.83296622,0,1,1448.308956,37.0727062,382.8087694,38.28087694,43.06598656,62.83296622,0,2012.370262,0
11,1,5,1,54,580.8298061,348.7317615,0,12.49204795,4,4607.929234,0.375479452,0.049266394,0.1,0.8,63.68433592,6.5,44.42453047,2.188636409,38.35058719,4.442453047,0,0.509228629,0.301165742,275.6907753,117.5339379,0.08,5.542267833,0.17,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.005,0,0.1,0,0,0.0525,12.09660227,10.6251895,0.254028551,0.064614041,86.72938007,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.408867077,0.01,0.204433539,0.0075,0.153,2183.108287,2.18534854,1,2938.348447,302.4150567,121.8423891,60.92119454,45.69089591,2183.108287,2.18534854,5654.51162,4607.929234
11,1,5,2,48,433.4890272,348.7317615,0,12.06128767,4,4449.035122,0.375479452,0,0.081494662,0.8,64.73855223,6.5,35.67136735,0,37.02815315,2.907026023,0,0.512934048,0.307060083,227.6852468,97.06796908,0.08,4.457513404,0.17,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.005,0,0.1,0,0,0.0525,9.729007758,10.87165841,0.21466157,0.062385971,73.46344028,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.346327647,0.01,0.173163824,0.0075,0.13,2120.39239,2.18534854,1,2426.699227,243.225194,103.2056388,51.60281941,38.70211456,2120.39239,2.18534854,4986.012732,4449.035122
11,1,6,1,96,503.7133945,348.7317615,0,12.49204795,4,4607.929234,0.375479452,0,0.073237829,0.8,64.15797459,6.5,39.92305804,0,38.35058719,2.923878105,0,0.51091671,0.303849237,247.7091394,105.6046601,0.08,4.921243969,0.17,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.005,0,0.1,0,0,0.0525,10.74115015,10.73592313,0.230624285,0.064614041,78.73879189,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.371197162,0.01,0.185598581,0.0075,0.139,2150.222174,2.18534854,1,2640.116502,268.5287537,110.6167542,55.30837711,41.48128283,2150.222174,2.18534854,5268.459192,4607.929234
11,1,6,1,72,549.1381096,348.7317615,0,11.6305274,4,4290.141011,0.375479452,0,0.075731922,0.8,63.86234005,6.5,42.59389575,0,35.70571911,3.225717578,0,0.509867578,0.302181114,250.3746492,106.7410342,0.08,5.011109121,0.17,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.005,0,0.1,0,0,0.0525,10.93729062,10.6668057,0.231605224,0.0601579,79.45040403,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.374551905,0.01,0.187275952,0.0075,0.14,2169.599308,2.18534854,1,2668.525855,273.4322654,111.6164676,55.8082338,41.85617535,2169.599308,2.18534854,5323.023653,4290.141011
11,1,6,1,60,564.8416029,348.7317615,0,9.476726027,4,3495.670453,0.375479452,0,0.041304698,0.8,63.77117627,6.5,43.50419962,0,29.0935489,1.796927806,0,0.50954103,0.301662135,228.9487464,97.60663089,0.08,4.592689248,0.17,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0.005,0,0.1,0,0,0.0525,10.02404374,10.64549221,0.21136235,0.049017548,73.36568824,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.345866816,0.01,0.172933408,0.0075,0.13,2176.323234,2.18534854,1,2440.165772,250.6010935,103.0683112,51.53415558,38.65061669,2176.323234,2.18534854,5062.528532,3495.670453
12,2,5,1,60,296.573205,348.7317615,0,2.247856746,4,829.16467,0.364958904,0.008569268,0.1,0.8,55.96014547,6.5,26.08212048,0.223504685,6.90092021,2.608212048,0,0.475377741,0.247873378,134.630772,57.39649715,0.08,3.225057608,0.17,0.1,0,0,0,0.9,0,0,0,0,0.015,0,0,0,0.005,0,0,0,0,0.006,0.804461595,10.64620177,0.124297571,0.011626845,44.8411195,0.02,0,0,0,0.006,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0.521438161,0.01,0.204347387,0.0075,0.159,497.6119135,0.086548457,1,1434.912429,20.11153987,155.388572,60.89552146,47.24652527,497.6119135,0.086548457,2216.253049,829.16467
12,2,12,1,36,276.068987,348.7317615,0.26005656,0,0,0,0.322,0.009540107,0.1,0.8,56.00101413,6.5,21.80816317,0.208052214,0,2.180816317,4.985673148,0.475593274,0.248210084,126.719274,54.02362581,0.08,3.032956592,0.135,0.1,0,0,0,0.9,0,0,0,0,0.015,0,0,0,0.005,0,0,0,0,0.006,0.600784723,10.68215357,0.117388379,0.00554334,42.60924418,0.02,0,0,0,0.006,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0.49548464,0.01,0.194176413,0.0075,0.151,467.7054119,0.086548457,1,1350.590645,15.01961807,147.6544226,57.86457101,44.89492578,467.7054119,0.086548457,2083.816143,0
12,2,9,1,19,242.416111,348.7317615,0.26005656,0,0,0,0.322,0.009235049,0,0.8,56.0364789,6.5,19.78230901,0.182690599,0,0,4.522532507,0.475779947,0.248501728,107.3619832,45.77112402,0.08,2.567751787,0.135,0.1,0,0,0,0.9,0,0,0,0,0.015,0,0,0,0.005,0,0,0,0,0.006,0.508634397,10.71335161,0.09974692,0.006064281,36.18683988,0.02,0,0,0,0.006,0,0,0,0,0.2,0,0,0,0.3,0,0,0,0,0.3,0,0,0,0.3,0,0,0,0,0.420801252,0.01,0.164908599,0.0075,0.128,447.3266454,0.086548457,1,1144.2781,12.71585992,125.3987732,49.14276247,38.12800537,447.3266454,0.086548457,1817.076695,0
13,1,12,1,30,301.8469981,348.7317615,0.26005656,0,0,0,0.322,0.004877705,0.1,0.8,53.11768138,6.5,23.3182534,0.113739571,0,2.33182534,5.330902421,0.459228881,0.22272083,150.6799654,64.23867346,0.08,3.823084187,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.631081286,8.22150521,0.107431208,0.005155026,39.01025011,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.36781093,0.01,0.183905465,0.0075,0.138,813.7610419,0.211562895,1,1605.966837,15.77703214,109.607657,54.80382851,41.10287138,813.7610419,0.211562895,2641.23083,0
13,1,4,2,84,369.8719503,348.7317615,0,5.219967123,4,1925.484053,0.380915068,0,0.010320285,0.8,52.66952367,6.5,32.12674314,0,16.02529907,0.331557136,0,0.456460115,0.218422145,201.6659736,85.97529602,0.08,5.161778669,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,1.072966028,8.0707912,0.141147227,0.02699983,50.1277408,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.472632985,0.01,0.236316492,0.0075,0.177,883.1663311,0.211562895,1,2149.3824,26.82415069,140.8446294,70.42231472,52.81673604,883.1663311,0.211562895,3323.668125,1925.484053
14,2,6,1,64.84098506,389.6722183,348.7317615,0,9.907486301,4,3654.564565,0.375479452,0.104037569,0.08131395,0.8,59.88408668,6.5,32.93144278,3.426107252,30.41598295,2.677785698,0,0.494181097,0.277364476,234.6837053,100.0515886,0.08,5.162614157,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,1.073139698,11.38705987,0.231749151,0.051245619,80.25365332,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.756677303,0.01,0.378338651,0.0075,0.284,380.8068558,0,1,2501.289716,26.82849246,225.4898362,112.7449181,84.55868858,380.8068558,0,3331.718507,3654.564565
14,2,5,2,66.09272504,352.0089416,348.7317615,0,4.353680305,4,1605.9377,0.375479452,0.101427042,0.041062883,0.8,59.85294124,6.5,30.51416196,3.094961177,13.36579854,1.252999449,0,0.494045838,0.277151418,163.096935,69.53234113,0.08,3.590368551,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.746320935,11.42466536,0.161589412,0.022519036,57.65195948,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.543575618,0.01,0.271787809,0.0075,0.204,380.8068558,0,1,1738.308528,18.65802337,161.9855341,80.99276707,60.7445753,380.8068558,0,2441.496284,1605.9377
14,2,5,1,44.46413577,358.9246118,348.7317615,0,2.55986877,4,944.2562334,0.350891915,0.109063382,0.071254733,0.8,59.85915003,6.5,28.9351535,3.155765686,7.858797124,2.061766639,0,0.494072818,0.277193916,142.0517225,60.56023569,0.08,3.126645566,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.649927997,11.41722221,0.140647031,0.013240701,50.65643966,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.47761786,0.01,0.23880893,0.0075,0.179,380.8068558,0,1,1514.005892,16.24819993,142.3301222,71.16506109,53.37379582,380.8068558,0,2177.929927,944.2562334
14,2,4,1,48,350.7298002,348.7317615,0,2.832581264,4,1044.851418,0.361074297,0.105377551,0.050588754,0.8,59.85176601,6.5,29.26348702,3.083714607,8.696024479,1.480403359,0,0.49404073,0.277143373,143.8105015,61.31004758,0.08,3.165886881,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.658084991,11.42607126,0.142498778,0.014651282,51.25001082,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.483214388,0.01,0.241607194,0.0075,0.181,380.8068558,0,1,1532.751189,16.45212478,143.9978875,71.99894377,53.99920783,380.8068558,0,2200.006209,1044.851418
14,2,12,1,36,312.5739364,348.7317615,0.26005656,0,0,0,0.322,0.114811087,0.1,0.8,59.75758053,6.5,23.93703987,2.748237569,0,2.393703987,5.472366288,0.493630409,0.276497133,131.6990617,56.14663502,0.08,2.905447329,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.479605822,11.535759,0.131750559,0.004995908,47.84870615,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.451144944,0.01,0.225572472,0.0075,0.169,380.8068558,0,1,1403.665876,11.99014556,134.4411932,67.22059661,50.41544746,380.8068558,0,2048.540114,0
14,2,9,1,16.96428571,182.4160494,348.7317615,0.26005656,0,0,0,0.322,0.100348619,0,0.8,59.54975286,6.5,15.98281071,1.603852983,0,0,3.653910217,0.492718224,0.275060952,82.24576254,35.06344504,0.08,1.822968517,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.300919692,11.75859571,0.083867288,0.007041307,30.3960149,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.286590998,0.01,0.143295499,0.0075,0.107,380.8068558,0,1,876.5861259,7.522992295,85.4041173,42.70205865,32.02654399,380.8068558,0,1425.048694,0
14,2,9,1,16.85714286,170.7579965,348.7317615,0.26005656,0,0,0,0.322,0.098705397,0,0.8,59.5179942,6.5,15.21043588,1.501352118,0,0,3.477333747,0.492578004,0.274840241,78.26102299,33.36464996,0.08,1.735886556,0.135,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.286544964,11.79052298,0.080020673,0.00723992,28.99608548,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.273391663,0.01,0.136695832,0.0075,0.103,380.8068558,0,1,834.1162491,7.163624093,81.47071559,40.7353578,30.55151835,380.8068558,0,1374.844321,0
15,1,6,1,56.71904589,392.5307095,348.7317615,0,6.228369863,4,2297.452563,0.373550685,0,0.042079039,0.8,58.34411312,6.5,32.94236437,0,19.12109548,1.38618304,0,0.487237209,0.266444763,188.021416,80.15827662,0.08,4.280510428,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,7.118232011,13.98922604,0.22809965,0.032215706,80.5742094,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.633083074,0.01,0.379849844,0.0075,0.285,558.8926868,0.601030951,1,2003.956915,177.9558003,188.658756,113.1952536,84.8964402,558.8926868,0.601030951,3128.156883,2297.452563
15,1,5,1,47.68025534,406.79143,348.7317615,0,10.41110192,4,3840.332755,0.375479452,0,0.1,0.8,58.33181615,6.5,34.01065701,0,31.9620829,3.401065701,0,0.487179596,0.266354314,244.1186331,104.0739366,0.08,5.559121003,0.17,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,9.24448468,13.98086315,0.295977383,0.053850527,102.2141785,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.803111403,0.01,0.481866842,0.0075,0.361,566.095293,0.601030951,1,2601.848415,231.112117,239.3271981,143.5963188,107.6972391,566.095293,0.601030951,3890.277612,3840.332755
15,1,12,1,26.86486486,302.4457785,348.7317615,0.26005656,0,0,0,0.322,0,0.1,0.8,58.00268018,6.5,23.3529375,0,0,2.33529375,5.338831726,0.485624375,0.263913567,126.0748591,53.74889545,0.08,2.891694941,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,3.818685588,13.75702534,0.150409976,0.005146107,54.61712164,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.429134527,0.01,0.257480716,0.0075,0.193,135.218739,0,1,1343.722386,95.4671397,127.8820891,76.72925346,57.5469401,135.218739,0,1836.566548,0
15,1,9,1,18,210.6347271,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,58.00268018,6.5,17.80341652,0,0,0,4.070128006,0.485624375,0.263913567,89.79426419,38.28156187,0.08,2.059551138,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.719781446,13.75702534,0.107126458,0.006573145,38.84413955,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.305203954,0.01,0.183122372,0.0075,0.137,103.1467567,0,1,957.0390467,67.99453615,90.95077817,54.5704669,40.92785018,103.1467567,0,1314.629435,0
15,1,9,1,17.78571429,213.3219155,348.7317615,0.26005656,0,0,0,0.322,0,0,0.8,58.00268018,6.5,17.97349262,0,0,0,4.109009954,0.485624375,0.263913567,90.65206915,38.64726578,0.08,2.079226038,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,2.745763529,13.75702534,0.108149837,0.006529411,39.21694417,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.308133133,0.01,0.18487988,0.0075,0.139,104.0980443,0,1,966.1816444,68.64408821,91.82367355,55.09420413,41.3206531,104.0980443,0,1327.162308,0
15,1,11,1,1,55.84627671,483.2014829,0.342166925,0,0,0,0.322,0,0,1.2,58.00268018,6.5,6.57811618,0,0,0,1.173923968,0.485624375,0.263913567,31.02240409,13.22563409,0.08,0.711540188,0.135,0,0,0,1,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0.04,0.939638626,13.75702534,0.037010385,0.013351688,13.32842528,0,0,0,0.005,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0.104723341,0.01,0.062834005,0.0075,0.047,38.05150445,0,0.205479452,67.93990115,4.826910752,6.412511457,3.847506874,2.885630156,7.818802284,0,93.73126267,0
16,1,5,1,43.23438136,352.1416014,348.7317615,0,2.983195675,4,1100.408406,0.350489819,0.013971721,0.072070819,0.8,55.07638355,6.5,28.49137498,0.398073543,9.158410723,2.053396715,0,0.470605911,0.240425907,154.7159831,65.95932974,0.08,3.774376251,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.784570155,9.785829366,0.131297493,0.015430322,47.18410842,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.444878737,0.01,0.222439368,0.0075,0.167,625.4769773,0.12020619,1,1648.983243,19.61425389,132.5738635,66.28693175,49.71519881,625.4769773,0.12020619,2542.770675,1100.408406
16,1,6,1,44.73837975,335.9844636,348.7317615,0,2.777466212,4,1024.521184,0.349309659,0,0.07446605,0.8,55.09918219,6.5,27.41258501,0,8.526821271,2.041306921,0,0.470731726,0.240622097,146.4348658,62.42888032,0.08,3.570689385,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.742230276,9.806083967,0.124527054,0.014366205,44.79939653,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.42239431,0.01,0.211197155,0.0075,0.158,612.5370678,0.12020619,1,1560.722008,18.55575689,125.8735044,62.93675221,47.20256416,612.5370678,0.12020619,2427.94786,1024.521184
16,1,5,1,44.40879605,339.3816468,348.7317615,0,2.77193091,4,1022.479383,0.349255233,0,0.074576512,0.8,55.09435438,6.5,27.61589904,0,8.509827893,2.059497439,0,0.470705096,0.24058057,147.2445906,62.77408647,0.08,3.590788307,0.17,0,0,0,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.005,0.746408188,9.801794875,0.125160869,0.014337574,45.02872362,0,0,0,0,0.006,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0.424556537,0.01,0.212278268,0.0075,0.159,615.1689138,0.12020619,1,1569.352162,18.66020471,126.517848,63.25892401,47.444193,615.1689138,0.12020619,2440.522452,1022.479383
18,3,3,1,29,107.7398963,483.2014829,0.145692495,0,0,0,0.322,0.007540376,0,1.2,55.85653086,6.5,10.76808033,0.081195372,0,0,0.753196318,0.474829296,0.24701672,46.36514794,19.76663315,0.08,1.113064901,0.135,0.6,0.4,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0,0.011,0.404217032,11.19613767,0.04501772,0.005400099,16.34273611,0.02,0.005,0,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0.359540195,0.01,0.038008535,0.0075,0.058,653.6960178,2.307958854,1,494.1658287,10.1054258,107.142978,11.32654338,17.21940717,653.6960178,2.307958854,1295.96416,0
18,3,3,1,24,116.1671954,483.2014829,0.145692495,0,0,0,0.322,0.007683688,0,1.2,55.5935026,6.5,11.39379759,0.087546386,0,0,0.796963446,0.473424042,0.244822579,49.47877195,21.09404967,0.08,1.194301638,0.135,0.6,0.4,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0,0.011,0.433718701,10.98407171,0.047130916,0.00535087,17.11073461,0.02,0.005,0,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,0.376436161,0.01,0.03979468,0.0075,0.06,659.3946324,2.307958854,1,527.3512419,10.84296753,112.1779761,11.85881461,18.0286033,659.3946324,2.307958854,1341.962195,0
18,3,6,1,57.27727716,364.9290952,348.7317615,0,6.030643836,4,2224.517561,0.375479452,0.067255414,0.021352313,0.8,53.46339194,6.5,31.35036079,2.108481487,18.51407658,0.669402721,0,0.461321202,0.225971817,213.4396551,90.99471369,0.08,5.378642221,0.17,0.6,0.4,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0,0.011,2.459698806,9.184638507,0.170004646,0.031192985,60.11611818,0.02,0.005,0,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,1.3225546,0.01,0.139812915,0.0075,0.213,815.1567632,2.307958854,1,2274.867842,61.49247015,394.1212708,41.66424863,63.34091852,815.1567632,2.307958854,3652.951472,2224.517561
18,3,5,1,47.43324691,352.0309962,348.7317615,0,4.30760274,4,1588.941115,0.375479452,0.0666531,0.038140712,0.8,53.50641029,6.5,30.51559581,2.033959057,13.22434041,1.163886543,0,0.461578952,0.226372455,190.0512586,81.02364979,0.08,4.785181926,0.17,0.6,0.4,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0,0.011,2.188304369,9.220473217,0.151966399,0.022280704,54.23187549,0.02,0.005,0,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,1.193101261,0.01,0.126127848,0.0075,0.192,806.2922517,2.307958854,1,2025.591245,54.70760922,355.5441757,37.58609858,57.14102824,806.2922517,2.307958854,3339.170367,1588.941115
18,3,5,1,49.54477149,319.031478,348.7317615,0,2.584561644,4,953.364669,0.375479452,0.065032958,0.041062145,0.8,53.63804925,6.5,28.34401227,1.843294969,7.934604247,1.163865941,0,0.462364136,0.227593131,158.4084107,67.53350483,0.08,3.978068321,0.17,0.6,0.4,0,0,0,0,0,0,0,0.015,0.005,0,0,0,0,0,0,0,0.011,1.819204457,9.327485664,0.128134606,0.013368422,46.14390183,0.02,0.005,0,0,0,0,0,0,0,0.2,0.07,0,0,0,0,0,0,0,0.3,0.3,0,0,0,0,0,0,0,1.01516584,0.01,0.107317532,0.0075,0.163,783.4977935,2.307958854,1,1688.337621,45.48011142,302.5194204,31.98062445,48.61919257,783.4977935,2.307958854,2902.742722,953.364669
19,2,5,2,48,261.3030341,348.7317615,0,5.489637563,4,2024.957118,0.373224548,0.062241094,0.045317253,0.8,58.38142076,6.5,24.25652256,1.50975249,16.85318732,1.099238972,0,0.487411782,0.266718851,153.637266,65.49944537,0.08,3.494859993,0.17,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.005,0.72646781,11.51795191,0.153460088,0.028394677,54.42246305,0,0.005,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.427605067,0.01,0.059864709,0.0075,0.192,528.324804,1.538639236,1,1637.486134,18.16169524,127.4263099,17.83968339,57.34183946,528.324804,1.538639236,2388.119106,2024.957118
19,2,6,2,48,318.0276701,348.7317615,0,1.102000276,4,406.4937399,0.356465911,0.068447805,0.059941851,0.8,58.33559889,6.5,26.84520255,1.837495184,3.383140848,1.609151133,0,0.487197323,0.266382143,118.4865128,50.51379186,0.08,2.697976366,0.17,0,1,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0,0,0,0.005,0.560821602,10.54805335,0.108383918,0.005700001,39.33463741,0,0.005,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0.309057865,0.01,0.043268101,0.0075,0.139,46.90455795,0,1,1262.844796,14.02054006,92.09924389,12.89389414,41.44465975,46.90455795,0,1470.207692,406.4937399
